FID,survey_id,country,area,ecoregion,realm,location,site_code,site_name,latitude,longitude,survey_date,depth,program,visibility,hour,survey_latitude,survey_longitude,method,block,phylum,class,order,family,species_name,reporting_name,size_class,total,biomass,geom
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5abc,923402378,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC10,Ross Islets Slug Island,48.87,-125.16,2023-06-14,2.7,RLS,4,10:14:00,48.87,-125.16,2,1,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,10,2,,POINT (-125.16 48.87)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5abb,923402378,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC10,Ross Islets Slug Island,48.87,-125.16,2023-06-14,2.7,RLS,4,10:14:00,48.87,-125.16,2,1,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,12.5,1,,POINT (-125.16 48.87)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5aba,923402378,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC10,Ross Islets Slug Island,48.87,-125.16,2023-06-14,2.7,RLS,4,10:14:00,48.87,-125.16,2,1,Mollusca,Gastropoda,,Fissurellidae,Diodora aspera,Diodora aspera,0,11,,POINT (-125.16 48.87)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5ab9,923402378,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC10,Ross Islets Slug Island,48.87,-125.16,2023-06-14,2.7,RLS,4,10:14:00,48.87,-125.16,2,1,Mollusca,Gastropoda,,Turbinidae,Pomaulax gibberosus,Pomaulax gibberosus,0,26,,POINT (-125.16 48.87)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5ab8,923402379,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC33,Ed King East Inside,48.84,-125.21,2023-06-06,2,RLS,2,10:20:00,,,2,1,Arthropoda,Malacostraca,Decapoda,Panopeidae,Lophopanopeus bellus,Lophopanopeus bellus,0,3,,POINT (-125.20999908447266 48.84000015258789)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5ab7,923402379,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC33,Ed King East Inside,48.84,-125.21,2023-06-06,2,RLS,2,10:20:00,,,2,1,Arthropoda,Malacostraca,Decapoda,,Paguroidea spp.,Decapoda spp.,0,6,,POINT (-125.20999908447266 48.84000015258789)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5ab6,923402379,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC33,Ed King East Inside,48.84,-125.21,2023-06-06,2,RLS,2,10:20:00,,,2,1,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Orthasterias koehleri,Orthasterias koehleri,0,10,,POINT (-125.20999908447266 48.84000015258789)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5ab5,923402379,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC33,Ed King East Inside,48.84,-125.21,2023-06-06,2,RLS,2,10:20:00,,,2,1,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster ochraceus,Pisaster ochraceus,0,14,,POINT (-125.20999908447266 48.84000015258789)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5ab4,923402379,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC33,Ed King East Inside,48.84,-125.21,2023-06-06,2,RLS,2,10:20:00,,,2,1,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Stylasterias forreri,Stylasterias forreri,0,1,,POINT (-125.20999908447266 48.84000015258789)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5ab3,923402379,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC33,Ed King East Inside,48.84,-125.21,2023-06-06,2,RLS,2,10:20:00,,,2,1,Echinodermata,Asteroidea,Spinulosida,Asterinidae,Patiria miniata,Patiria miniata,0,21,,POINT (-125.20999908447266 48.84000015258789)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5ab2,923402379,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC33,Ed King East Inside,48.84,-125.21,2023-06-06,2,RLS,2,10:20:00,,,2,1,Echinodermata,Asteroidea,Valvatida,Asteropseidae,Dermasterias imbricata,Dermasterias imbricata,0,1,,POINT (-125.20999908447266 48.84000015258789)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5ab1,923402379,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC33,Ed King East Inside,48.84,-125.21,2023-06-06,2,RLS,2,10:20:00,,,2,1,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus franciscanus,Mesocentrotus franciscanus,0,133,,POINT (-125.20999908447266 48.84000015258789)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5ab0,923402379,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC33,Ed King East Inside,48.84,-125.21,2023-06-06,2,RLS,2,10:20:00,,,2,1,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,0,5,,POINT (-125.20999908447266 48.84000015258789)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5aaf,923402379,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC33,Ed King East Inside,48.84,-125.21,2023-06-06,2,RLS,2,10:20:00,,,2,1,Echinodermata,Holothuroidea,Synallactida,Stichopodidae,Apostichopus californicus,Apostichopus californicus,0,5,,POINT (-125.20999908447266 48.84000015258789)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5aae,923402379,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC33,Ed King East Inside,48.84,-125.21,2023-06-06,2,RLS,2,10:20:00,,,2,1,Mollusca,Gastropoda,Neogastropoda,Muricidae,Ceratostoma foliatum,Ceratostoma foliatum,0,3,,POINT (-125.20999908447266 48.84000015258789)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5aad,923402379,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC33,Ed King East Inside,48.84,-125.21,2023-06-06,2,RLS,2,10:20:00,,,2,1,Mollusca,Gastropoda,Nudibranchia,Facelinidae,Hermissenda crassicornis,Hermissenda crassicornis,0,2,,POINT (-125.20999908447266 48.84000015258789)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5aac,923402379,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC33,Ed King East Inside,48.84,-125.21,2023-06-06,2,RLS,2,10:20:00,,,2,1,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,5,2,,POINT (-125.20999908447266 48.84000015258789)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5aab,923402379,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC33,Ed King East Inside,48.84,-125.21,2023-06-06,2,RLS,2,10:20:00,,,2,1,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,7.5,5,,POINT (-125.20999908447266 48.84000015258789)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5aaa,923402379,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC33,Ed King East Inside,48.84,-125.21,2023-06-06,2,RLS,2,10:20:00,,,2,1,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,10,8,,POINT (-125.20999908447266 48.84000015258789)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5aa9,923402379,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC33,Ed King East Inside,48.84,-125.21,2023-06-06,2,RLS,2,10:20:00,,,2,1,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,12.5,5,,POINT (-125.20999908447266 48.84000015258789)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5aa8,923402379,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC33,Ed King East Inside,48.84,-125.21,2023-06-06,2,RLS,2,10:20:00,,,2,1,Mollusca,Gastropoda,,Acmaeidae,Acmaea mitra,Acmaea mitra,0,11,,POINT (-125.20999908447266 48.84000015258789)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5aa7,923402379,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC33,Ed King East Inside,48.84,-125.21,2023-06-06,2,RLS,2,10:20:00,,,2,1,Mollusca,Gastropoda,,Turbinidae,Pomaulax gibberosus,Pomaulax gibberosus,0,14,,POINT (-125.20999908447266 48.84000015258789)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5aa6,923402379,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC33,Ed King East Inside,48.84,-125.21,2023-06-06,2,RLS,2,10:20:00,,,2,2,Arthropoda,Malacostraca,Decapoda,,Paguroidea spp.,Decapoda spp.,0,1,,POINT (-125.20999908447266 48.84000015258789)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5aa5,923402379,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC33,Ed King East Inside,48.84,-125.21,2023-06-06,2,RLS,2,10:20:00,,,2,2,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Orthasterias koehleri,Orthasterias koehleri,0,6,,POINT (-125.20999908447266 48.84000015258789)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5aa4,923402379,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC33,Ed King East Inside,48.84,-125.21,2023-06-06,2,RLS,2,10:20:00,,,2,2,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster ochraceus,Pisaster ochraceus,0,12,,POINT (-125.20999908447266 48.84000015258789)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5aa3,923402379,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC33,Ed King East Inside,48.84,-125.21,2023-06-06,2,RLS,2,10:20:00,,,2,2,Echinodermata,Asteroidea,Spinulosida,Asterinidae,Patiria miniata,Patiria miniata,0,12,,POINT (-125.20999908447266 48.84000015258789)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5aa2,923402379,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC33,Ed King East Inside,48.84,-125.21,2023-06-06,2,RLS,2,10:20:00,,,2,2,Echinodermata,Asteroidea,Valvatida,Asteropseidae,Dermasterias imbricata,Dermasterias imbricata,0,4,,POINT (-125.20999908447266 48.84000015258789)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5aa1,923402379,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC33,Ed King East Inside,48.84,-125.21,2023-06-06,2,RLS,2,10:20:00,,,2,2,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus franciscanus,Mesocentrotus franciscanus,0,252,,POINT (-125.20999908447266 48.84000015258789)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5aa0,923402379,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC33,Ed King East Inside,48.84,-125.21,2023-06-06,2,RLS,2,10:20:00,,,2,2,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,0,7,,POINT (-125.20999908447266 48.84000015258789)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5a9f,923402379,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC33,Ed King East Inside,48.84,-125.21,2023-06-06,2,RLS,2,10:20:00,,,2,2,Echinodermata,Holothuroidea,Synallactida,Stichopodidae,Apostichopus californicus,Apostichopus californicus,0,3,,POINT (-125.20999908447266 48.84000015258789)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5a9e,923402379,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC33,Ed King East Inside,48.84,-125.21,2023-06-06,2,RLS,2,10:20:00,,,2,2,Mollusca,Bivalvia,Ostreoida,Pectinidae,Crassadoma gigantea,Crassadoma gigantea,10,2,,POINT (-125.20999908447266 48.84000015258789)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5a9d,923402379,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC33,Ed King East Inside,48.84,-125.21,2023-06-06,2,RLS,2,10:20:00,,,2,2,Mollusca,Gastropoda,Neogastropoda,Muricidae,Ceratostoma foliatum,Ceratostoma foliatum,0,3,,POINT (-125.20999908447266 48.84000015258789)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5a9c,923402379,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC33,Ed King East Inside,48.84,-125.21,2023-06-06,2,RLS,2,10:20:00,,,2,2,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,2.5,3,,POINT (-125.20999908447266 48.84000015258789)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5a9b,923402379,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC33,Ed King East Inside,48.84,-125.21,2023-06-06,2,RLS,2,10:20:00,,,2,2,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,5,19,,POINT (-125.20999908447266 48.84000015258789)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5a9a,923402379,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC33,Ed King East Inside,48.84,-125.21,2023-06-06,2,RLS,2,10:20:00,,,2,2,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,7.5,17,,POINT (-125.20999908447266 48.84000015258789)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5a99,923402379,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC33,Ed King East Inside,48.84,-125.21,2023-06-06,2,RLS,2,10:20:00,,,2,2,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,10,12,,POINT (-125.20999908447266 48.84000015258789)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5a98,923402379,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC33,Ed King East Inside,48.84,-125.21,2023-06-06,2,RLS,2,10:20:00,,,2,2,Mollusca,Gastropoda,,Acmaeidae,Acmaea mitra,Acmaea mitra,0,21,,POINT (-125.20999908447266 48.84000015258789)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5a97,923402379,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC33,Ed King East Inside,48.84,-125.21,2023-06-06,2,RLS,2,10:20:00,,,2,2,Mollusca,Gastropoda,,Fissurellidae,Diodora aspera,Diodora aspera,0,4,,POINT (-125.20999908447266 48.84000015258789)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5a96,923402379,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC33,Ed King East Inside,48.84,-125.21,2023-06-06,2,RLS,2,10:20:00,,,2,2,Mollusca,Gastropoda,,Lottiidae,Lottia scutum,Lottia scutum,0,4,,POINT (-125.20999908447266 48.84000015258789)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5a95,923402379,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC33,Ed King East Inside,48.84,-125.21,2023-06-06,2,RLS,2,10:20:00,,,2,2,Mollusca,Gastropoda,,Turbinidae,Pomaulax gibberosus,Pomaulax gibberosus,0,8,,POINT (-125.20999908447266 48.84000015258789)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5a94,923402380,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,KCCA19,Wizard Island North Kelp,48.86,-125.16,2023-06-08,5.5,RLS,1,10:30:00,,,2,1,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Oregonia gracilis,Oregonia gracilis,0,3,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5a93,923402380,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,KCCA19,Wizard Island North Kelp,48.86,-125.16,2023-06-08,5.5,RLS,1,10:30:00,,,2,1,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Orthasterias koehleri,Orthasterias koehleri,0,12,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5a92,923402380,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,KCCA19,Wizard Island North Kelp,48.86,-125.16,2023-06-08,5.5,RLS,1,10:30:00,,,2,1,Echinodermata,Asteroidea,Forcipulatida,Pycnopodiidae,Pycnopodia helianthoides,Pycnopodia helianthoides,5,1,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5a91,923402380,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,KCCA19,Wizard Island North Kelp,48.86,-125.16,2023-06-08,5.5,RLS,1,10:30:00,,,2,1,Echinodermata,Asteroidea,Forcipulatida,Pycnopodiidae,Pycnopodia helianthoides,Pycnopodia helianthoides,20,1,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5a90,923402380,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,KCCA19,Wizard Island North Kelp,48.86,-125.16,2023-06-08,5.5,RLS,1,10:30:00,,,2,1,Echinodermata,Asteroidea,Spinulosida,Asterinidae,Patiria miniata,Patiria miniata,0,6,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5a8f,923402380,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,KCCA19,Wizard Island North Kelp,48.86,-125.16,2023-06-08,5.5,RLS,1,10:30:00,,,2,1,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia pumila,Henricia pumila,0,5,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5a8e,923402380,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,KCCA19,Wizard Island North Kelp,48.86,-125.16,2023-06-08,5.5,RLS,1,10:30:00,,,2,1,Echinodermata,Asteroidea,Valvatida,Asteropseidae,Dermasterias imbricata,Dermasterias imbricata,0,7,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5a8d,923402380,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,KCCA19,Wizard Island North Kelp,48.86,-125.16,2023-06-08,5.5,RLS,1,10:30:00,,,2,1,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus franciscanus,Mesocentrotus franciscanus,0,177,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5a8c,923402380,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,KCCA19,Wizard Island North Kelp,48.86,-125.16,2023-06-08,5.5,RLS,1,10:30:00,,,2,1,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus droebachiensis,Strongylocentrotus droebachiensis,0,2,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5a8b,923402380,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,KCCA19,Wizard Island North Kelp,48.86,-125.16,2023-06-08,5.5,RLS,1,10:30:00,,,2,1,Echinodermata,Holothuroidea,Synallactida,Stichopodidae,Apostichopus californicus,Apostichopus californicus,0,17,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5a8a,923402380,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,KCCA19,Wizard Island North Kelp,48.86,-125.16,2023-06-08,5.5,RLS,1,10:30:00,,,2,1,Mollusca,Bivalvia,Ostreoida,Pectinidae,Crassadoma gigantea,Crassadoma gigantea,10,1,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5a89,923402380,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,KCCA19,Wizard Island North Kelp,48.86,-125.16,2023-06-08,5.5,RLS,1,10:30:00,,,2,1,Mollusca,Bivalvia,Ostreoida,Pectinidae,Crassadoma gigantea,Crassadoma gigantea,12.5,1,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5a88,923402380,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,KCCA19,Wizard Island North Kelp,48.86,-125.16,2023-06-08,5.5,RLS,1,10:30:00,,,2,1,Mollusca,Bivalvia,Ostreoida,Pectinidae,Crassadoma gigantea,Crassadoma gigantea,20,1,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5a87,923402380,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,KCCA19,Wizard Island North Kelp,48.86,-125.16,2023-06-08,5.5,RLS,1,10:30:00,,,2,1,Mollusca,Gastropoda,Neogastropoda,Muricidae,Ceratostoma foliatum,Ceratostoma foliatum,0,1,,POINT (-125.16000366210938 48.86000061035156)
